id,Country,RegionOfOrigin,y1995,y1996,y1997,y1998,y1999,y2000,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019
661,GUINEA,Middle East,..,..,2,4,..,..,1,2,1,1,1,1,1,0.7,..,0.3,2,2,1.2,0.7,0.7,1.1,..,..,..
662,GUINEA,South Asia,..,..,..,..,1,..,1,1,1,1,1,1,0.4,0.4,..,0.2,2.6,3,1.5,1.1,1,1.8,..,..,..
663,GUINEA,Other not classified,..,..,..,..,..,..,0.4,0.6,6,7,5,6,5,0.9,..,..,..,..,..,..,..,..,..,..,..
665,GUINEA-BISSAU,Africa,..,..,..,..,..,..,2.1,..,..,..,1.2,2.7,..,..,..,..,..,..,..,..,..,..,..,..,..
666,GUINEA-BISSAU,Americas,..,..,..,..,..,..,0.4,..,..,..,0.5,2,..,..,..,..,..,..,..,..,..,..,..,..,..
667,GUINEA-BISSAU,East Asia and the Pacific,..,..,..,..,..,..,0.2,..,..,..,0.1,1.6,..,..,..,..,..,..,..,..,..,..,..,..,..
668,GUINEA-BISSAU,Europe,..,..,..,..,..,..,3.8,..,..,..,3.1,5.1,..,..,..,..,..,..,..,..,..,..,..,..,..
669,GUINEA-BISSAU,Middle East,..,..,..,..,..,..,0.2,..,..,..,..,0.1,..,..,..,..,..,..,..,..,..,..,..,..,..
670,GUINEA-BISSAU,South Asia,..,..,..,..,..,..,0.1,..,..,..,0.1,0.2,..,..,..,..,..,..,..,..,..,..,..,..,..
671,GUINEA-BISSAU,Other not classified,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
673,GUYANA,Africa,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
674,GUYANA,Americas,97,85,69,54,..,96,89,95,91,111,105,102,118,118,131,141,146,163.6,185.5,190.1,190.6,216.9,230,267.1,291.1
675,GUYANA,East Asia and the Pacific,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
676,GUYANA,Europe,7,6,5,4,..,7,9,8,8,9,9,8,10,9,8,8,8.3,8.9,10,11.1,11.2,12.5,11.2,12.6,14.3
677,GUYANA,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
678,GUYANA,South Asia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
679,GUYANA,Other not classified,..,..,..,..,..,2,1,1,2,2,3,3,6,2,2,3,2.6,4.2,4.5,4.6,5,5.9,6.1,7.1,9.3
681,HAITI,Africa,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
682,HAITI,Americas,129,133,133,131,130,128,129,127,125,91,104,99,332,199,335,221,309,296.9,358.5,420.1,431.8,405.4,427.4,411.8,267.1
683,HAITI,East Asia and the Pacific,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
684,HAITI,Europe,14,15,14,14,12,11,11,11,8,4,7,7,23,21,25,27,32,28,47.7,40.2,36.1,34.6,33,30.2,15.8
685,HAITI,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
686,HAITI,South Asia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
687,HAITI,Other not classified,2,2,2,2,2,1,1,2,3,2,2,2,31,37,27,7,8,24.3,13.5,4.8,47.8,4.9,6.6,5.4,3.2
689,HONDURAS,Africa,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.3,0.2,0.2,0.3,0.4,0.4,0.7,0.7,0.2,0.3,0.7,0.9,0.3,0.5
690,HONDURAS,Americas,227,225,266,280,331,420,460,493,557,585,610,666,732,789.8,744.2,753.2,758.8,734.4,714,789.7,782.4,744.7,772.3,782.1,678.4
691,HONDURAS,East Asia and the Pacific,8,6,8,8,6,7,7,7,7,8,8,11,6.4,8.5,10.5,14.1,16.3,30,26.5,9.5,15.9,10.5,6.8,4.9,6
692,HONDURAS,Europe,33,32,33,33,34,43,50,49,45,48,53,60,64.3,69.2,79.4,93.3,94.1,126,119,67.8,80.6,80.7,65.6,57.1,38.3
693,HONDURAS,Middle East,..,..,..,..,..,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.5,0.3,0.4,0.2,..,0.1,0.3,0.2
694,HONDURAS,South Asia,..,..,..,..,..,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.2,0.3,0.4,0.5,0.6,1.1,0.7,0.3,0.8,0.4,0.3,0.3,0.6
695,HONDURAS,Other not classified,1,..,..,..,..,0.2,0.2,0.2,0.4,0.5,0.3,0.4,0.4,0.5,0.6,0.9,1,1.8,1.6,0.2,..,0.5,4.3,1.7,0.2
697,"HONG KONG, CHINA",Africa,68,65,74,64,65,73,77,92,99,146,206,218,231,210,182,204,193,173,168,165.5,156,143.8,129.6,128,115
698,"HONG KONG, CHINA",Americas,986,1083,1125,1105,1155,1296,1259,1347,926,1400,1565,1631,1784,1685,1568,1750,1821,1778,1665.6,1679.1,1728.1,1773.3,1781.8,1872.5,1600.8
699,"HONG KONG, CHINA",East Asia and the Pacific,7805,10256,8695,7762,8853,10336,11047,13654,13410,18706,19707,21330,23848,25348,25659,31548,37378,44166,49914.8,56393.3,54847.1,52145.5,54070.8,60632.2,51966.7
700,"HONG KONG, CHINA",Europe,1162,1374,1195,1042,1059,1117,1064,1135,822,1202,1472,1635,1877,1810,1709,1876,1913,1973,1998.8,1965.1,1926.9,1998,2003.8,2038.5,1817
701,"HONG KONG, CHINA",Middle East,19,16,16,19,24,32,30,35,25,31,46,62,79,71,75,91,85,78,83.8,83.4,79.8,79.9,64.6,62,51.6
702,"HONG KONG, CHINA",South Asia,155,180,168,168,172,206,249,303,255,326,363,375,350,382,397,561,531,447,468,552.5,569.7,514.3,421.6,414.4,361.4
703,"HONG KONG, CHINA",Other not classified,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
705,HUNGARY,Africa,7,7,6,..,..,..,7,6,6,18,17,20,22,21,22,23,26,26,28,29,32,35,37.8,40.1,44.5
706,HUNGARY,Americas,170,205,191,181,160,203,181,170,174,476,490,521,533,548,557,547,615,577,635,723,811,863.5,944.4,1013.7,1073.8
707,HUNGARY,East Asia and the Pacific,60,68,76,81,86,107,93,83,77,392,396,416,440,433,439,448,515,459,591,650,730,854.5,1025.3,1107.5,1237.8
708,HUNGARY,Europe,2562,2620,2533,2549,2478,2620,2730,2689,2627,33048,35269,37362,38385,38552,39606,38887,40148,42503,42357,44582,46772,51137,52954.4,55505.7,59041.2
709,HUNGARY,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
710,HUNGARY,South Asia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
711,HUNGARY,Other not classified,79,79,82,60,65,62,59,66,65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
713,ICELAND,Africa,..,..,..,..,1,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
714,ICELAND,Americas,30,34,36,44,48,58,..,40,47,52,58,60,58,51,55,65,95,114,144,191,289.5,498.4,679.4,794.5,534
715,ICELAND,East Asia and the Pacific,6,6,6,7,8,10,..,..,..,..,..,..,16,12,12,11,16,24,30,39,64.2,89.2,185.1,218,216.2
716,ICELAND,Europe,153,160,159,180,205,233,..,210,234,221,216,240,310,319,328,318,355,426,499,597,708.4,894.2,1085,1092.2,1024.1
717,ICELAND,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
718,ICELAND,South Asia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.9,19.6,19.9
719,ICELAND,Other not classified,1,1,1,1,1,1,..,35,36,87,100,122,101,119,98,95,99,83,108,142,199.9,285.9,234.8,191.6,192
721,INDIA,Africa,84,86,99,106,130,91,87,80,89,112,131,137,151,136,159,197,224,251,262,267.7,281.9,277,295.9,325.8,334.7
722,INDIA,Americas,284,322,340,349,373,455,440,459,540,690,804,912,1050,1071,1098,1237,1301,1360,1411,1459.3,1567.2,1693,1805.1,1908.8,1962.8
723,INDIA,East Asia and the Pacific,289,335,358,343,369,364,337,328,393,512,585,702,823,866,865,1063,1230,1322,1441,1518.7,1568,1711,1873.7,2022,2149
724,INDIA,Europe,825,897,899,925,895,955,890,797,942,1257,1435,1662,1900,1956,1869,2035,2173,2237,2335,2362,2292.1,2519,2696.5,2802.6,2735.3
725,INDIA,Middle East,101,97,94,77,90,69,67,66,69,80,86,98,118,166,159,183,221,231,285,357.4,361.2,382,385.1,367.6,344.3
726,INDIA,South Asia,540,544,584,559,625,674,672,631,667,791,842,909,982,1052,1001,1047,1140,1171,1215,1694.9,1946.2,2195,2951.7,3104.4,3375.8
727,INDIA,Other not classified,1,7,..,..,..,42,44,23,26,16,35,26,57,35,16,14,20,6,19,5447,5267.6,5792,5535,6892.2,7011.7
729,INDONESIA,Africa,38,29,24,52,38,38,40,37,30,36,27,23,28,30,28,27,32,41,51,56,56.8,75.2,89.4,86.9,96.3
730,INDONESIA,Americas,201,244,209,201,187,232,243,222,176,210,210,185,220,240,230,259,297,312,333,358.8,411.6,476,537,568.4,646.9
731,INDONESIA,East Asia and the Pacific,3213,3936,4062,3608,3747,3909,3920,3877,3576,4266,3837,3795,4316,4849,4835,5376,5924,6237,6757,7227.1,7616.1,8205.4,10206.4,11418.3,11531.1
732,INDONESIA,Europe,794,754,820,641,688,800,862,808,606,721,798,730,797,925,978,1038,1046,1108,1243,1357.7,1462.4,1767.1,2022.4,2045.9,2116.3
733,INDONESIA,Middle East,27,24,30,44,32,35,37,38,31,36,61,55,55,67,122,145,176,149,189,193.5,238.3,292.4,269.2,257,255.2
734,INDONESIA,South Asia,51,46,40,59,35,50,51,52,48,54,69,83,90,124,130,158,175,197,229,242.3,355.2,495.4,673.5,728.9,794.5
735,INDONESIA,Other not classified,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,266.2,207.7,241.8,704.8,666.7
737,"IRAN, ISLAMIC REPUBLIC OF",Africa,1,2,3,3,3,..,..,..,..,..,..,..,..,..,4,6,7,12,17,19.2,22.2,14.1,14,11.7,10.2
738,"IRAN, ISLAMIC REPUBLIC OF",Americas,3,3,3,3,2,..,..,..,..,..,..,..,..,..,6,7,6,6,7,9.1,11.1,12.6,12.2,9.6,8.4
739,"IRAN, ISLAMIC REPUBLIC OF",East Asia and the Pacific,16,17,11,18,21,..,..,..,..,..,..,..,..,..,28,34,53,92,125,146.9,193.7,140.9,153.2,100.7,84.9
740,"IRAN, ISLAMIC REPUBLIC OF",Europe,215,261,449,631,735,..,..,..,..,..,..,..,..,..,856,1172,1474,1328,1780,1918.2,1963.9,1909.9,1902.7,2939.6,3765.6
741,"IRAN, ISLAMIC REPUBLIC OF",Middle East,62,75,80,97,113,..,..,..,..,..,..,..,..,..,519,740,782,1333,1977,1983.2,2072.7,1703.2,1528.8,2781.8,3442.3
742,"IRAN, ISLAMIC REPUBLIC OF",South Asia,155,209,194,256,299,..,..,..,..,..,..,..,..,..,314,413,427,538,621,707.5,837.3,994.3,1116.8,1376.4,1759.7
743,"IRAN, ISLAMIC REPUBLIC OF",Other not classified,..,6,24,..,147,..,..,..,..,..,..,..,..,..,389,566,605,525,242,183.6,136.1,167,139.3,75.1,36.2
745,IRAQ,Africa,1,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..
746,IRAQ,Americas,1,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,..,..,..,..,..,..
747,IRAQ,East Asia and the Pacific,2,2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
748,IRAQ,Europe,4,3,1,1,1,1,1,..,..,..,..,..,..,1,9,3,7,19,17,..,..,..,..,..,..
749,IRAQ,Middle East,40,35,3,3,1,..,..,..,..,..,..,..,..,4,11,15,10,..,..,..,..,..,..,..,..
750,IRAQ,South Asia,11,9,10,40,28,76,124,..,..,..,..,..,..,852,1194,1443,1480,1065,860,..,..,..,..,..,..
751,IRAQ,Other not classified,..,..,..,..,..,..,..,..,..,..,..,..,..,6,48,57,13,25,14,..,..,..,..,..,..
753,IRELAND,Africa,..,..,..,23,24,27,32,29,32,42,39,48,39,54,43,..,..,40,38,42,40,47,54,56,59
754,IRELAND,Americas,641,738,787,871,961,1068,915,860,913,975,956,1058,1099,985,921,864,917,988,1092,1208,1357,1539,1792,2057,2000
755,IRELAND,East Asia and the Pacific,119,157,180,186,207,222,217,201,196,259,226,237,249,256,233,..,..,289,341,358,414,422,476,504,519
756,IRELAND,Europe,3977,4374,4598,4984,5211,5329,5189,5387,5623,5677,6113,6658,6946,6731,5992,5959,6361,6232,6790,7205,7719,8092,8016,8309,8373
757,IRELAND,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
758,IRELAND,South Asia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
759,IRELAND,Other not classified,81,20,22,..,..,..,..,..,..,..,..,..,..,..,..,311,352,..,..,..,..,..,..,..,..
761,ISRAEL,Africa,57,42,43,37,36,45,36,29,30,40,41,54,66,74,76,72,85,71,69,63,62,55.6,63.8,70.4,76.9
762,ISRAEL,Americas,582,559,548,571,645,684,350,261,348,487,603,607,673,783,687,809,776,791,803,794,809,832.2,1025.2,1186.3,1306.5
763,ISRAEL,East Asia and the Pacific,102,111,107,66,99,111,53,36,42,66,88,94,110,130,95,142,147,172,182,176,177,227.3,324.8,344.3,428.4
764,ISRAEL,Europe,1289,1246,1179,1117,1341,1442,704,484,598,861,1114,1018,1171,1521,1407,1704,1730,1761,1826,1821,1671,1698.4,2103.1,2408.7,2633.2
765,ISRAEL,Middle East,152,106,94,101,112,108,31,28,23,29,30,21,13,18,18,21,23,28,23,23,28,28.2,21.9,25.2,27.8
766,ISRAEL,South Asia,10,13,14,13,17,19,14,11,10,15,23,23,28,33,26,43,41,47,43,39,44,49.4,64.6,76.2,69
767,ISRAEL,Other not classified,23,23,24,36,63,7,8,12,12,8,4,8,6,13,12,12,18,16,16,11,8,9.1,9.7,9.8,9.7
769,ITALY,Africa,96,176.2,241.8,181.9,155.8,213.7,201.9,215.6,134.3,311.2,416.5,379.2,373.3,361,288.6,378.2,363.5,278.8,256.6,261.5,280.5,315,272.5,222,209.2
770,ITALY,Americas,2403,2055.7,2646,2474.8,2004.4,2292.3,2202.7,2117.9,1721.9,3577,3887,4243.4,4152,3922.7,3761.2,3968.6,4828.8,4757.3,5404.9,5617.8,6099.1,6051.6,6532.7,7171.8,7755.4
771,ITALY,East Asia and the Pacific,1100,1989.7,2018.2,1626.9,1346.5,1362.6,1224.8,1428.3,1090.8,1242.9,1207.9,1283.5,1456,1362.7,1396.9,1417.6,1646.4,1656.9,1939,1882.4,2040.2,2036.3,2169.9,2191.6,2208.6
772,ITALY,Europe,51112,55411.4,52920.3,54048.4,55840.2,58643,57152.9,59615.8,59924.1,52844.2,53020.1,59710.3,63527.8,64491.5,65743.8,66820.6,68356.6,68797.1,68414.6,69146,71682.2,75583.5,79995.7,82844,84398.4
773,ITALY,Middle East,227,99.5,99.7,93.8,100.1,97.5,100.1,89,83,239.2,375.9,373.1,386.5,311.5,260.9,348.3,362.1,380.6,414.3,468.6,512.5,520.1,490.6,385.4,463.4
774,ITALY,South Asia,..,72.8,72.1,73.5,74.4,93.2,77.5,94.7,72,265.4,322.2,363.4,373.2,269.3,240.7,290.4,308.7,422.1,331.7,317.2,453.2,417.7,469.3,412.3,363
775,ITALY,Other not classified,767.8,..,..,..,..,..,..,..,..,..,..,..,1.8,..,..,1.5,1,..,1.2,0.5,0.5,0.4,0.7,1.5,0.8
777,JAMAICA,Africa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1.4,1,1.5,1.5,1.5,1.7,1.9
778,JAMAICA,Americas,920,926,959,995,1024,1109,1083,1076,1120,1162,1234,1411,1398,1470,1543,1640,1687,1751,1759.4,1805,1827.6,1871.5,2011.3,2129.8,2345.2
779,JAMAICA,East Asia and the Pacific,25,25,20,14,12,11,9,8,9,8,8,8,9,8,7,7,7,8,8.7,9,10.7,10.3,10.4,9.1,9.4
780,JAMAICA,Europe,198,209,212,214,210,200,182,180,219,243,235,257,290,286,278,272,254,223,236.6,262,280.5,295.7,326.8,329.4,321.6
781,JAMAICA,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,1,1,1,0.7,1,0.8,0.8,0.9,1,1
782,JAMAICA,South Asia,..,..,1,1,1,1,1,1,1,1,..,1,2,1,1,1,1,1,1.6,2,1.9,1.8,1.9,1.6,1.8
783,JAMAICA,Other not classified,2,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
785,JAPAN,Africa,12,11,12,13,13,15,15,17,16,17,21,19,20,21,17,19,17,21,23,23.9,27,28.6,30.3,33.1,48.5
786,JAPAN,Americas,695,749,781,828,853,899,866,928,824,951,1032,1035,1054,1006,908,945,717,927,1032,1169.2,1384.8,1648.4,1848.8,2044.5,2298.8
787,JAPAN,East Asia and the Pacific,2149,2540,2817,2622,2925,3149,3189,3528,3625,4338,4761,5362,6268,6307,4941,6654,4796,6489,8240,10961.8,16834.5,20647,24961.7,27034.7,27059.6
788,JAPAN,Europe,443,484,546,577,580,625,630,688,665,744,817,818,898,910,820,877,583,797,931,1082.9,1284.9,1470.4,1578.6,1780.5,2135.3
789,JAPAN,Middle East,3,3,3,3,3,3,3,3,3,3,3,3,3,4,7,10,7,11,13,23.9,27,30,30.9,32.9,41.3
790,JAPAN,South Asia,42,47,56,58,60,64,66,73,76,84,93,96,103,103,95,105,98,113,125,151.1,178.3,214.2,239.8,265.5,297.8
791,JAPAN,Other not classified,1,3,4,5,3,3,2,2,1,1,1,1,1,1,1,1,1,..,..,0.6,0.8,1.1,0.8,0.7,0.7
793,JORDAN,Africa,2,2,2,26,25,17,17,20,18,20,30,50,55,50,46,50,50,55,55,58,51.8,47.1,53.4,58.3,62.6
794,JORDAN,Americas,103,108,108,87,91,91,52,52,65,93,112,164,178,200,190,215,189,199,188,195.5,192.1,134.9,152.4,182.3,216.2
795,JORDAN,East Asia and the Pacific,46,47,48,47,47,42,29,43,44,60,64,83,126,146,138,149,154,175,177,170.4,136.5,100.9,132.3,137.1,158.5
796,JORDAN,Europe,356,373,365,320,344,333,285,313,315,374,392,424,571,658,602,745,627,590,537,532.5,426.6,347.6,396.3,511.1,678
797,JORDAN,Middle East,567,573,604,984,928,730,897,1498,1465,1781,1829,1880,1690,1777,1867,2055,1893,2007,1828,1755.4,1607.2,1540.2,1620.1,1760.3,1814.4
798,JORDAN,South Asia,1,4,5,20,23,21,17,36,27,38,43,42,65,74,72,65,77,78,75,75.4,70.9,41.2,50.4,79.6,74.8
799,JORDAN,Other not classified,..,..,..,288,332,345,374,422,420,486,517,582,747,824,873,929,969,1058,1085,1203,1275.9,1355.2,1438.5,1421.7,1483.9
801,KAZAKHSTAN,Africa,..,..,..,..,..,..,2,1,1,2,2,5,2,2,3,3,2,12,2,2.333,3,2.1,2.5,2.4,2.5
802,KAZAKHSTAN,Americas,..,..,..,..,..,18,19,25,23,32,31,32,33,30,27,28,29,34,30,33,37.3,33.2,40.9,43.2,47
803,KAZAKHSTAN,East Asia and the Pacific,..,..,..,..,..,69,69,66,72,97,114,153,220,198,170,149,178,200,249,278.2,170.5,179.1,177.4,144.3,183.8
804,KAZAKHSTAN,Europe,..,..,..,..,..,1584,2585,3569,3114,4126,4194,4487,5019,3853,3540,3875,5436,5874,6523,5979.6,6177.6,6248.4,7418.8,8528.2,8204.8
805,KAZAKHSTAN,Middle East,..,..,..,..,..,2,2,3,3,2,2,3,5,5,5,5,5,5,4,4.9,5.5,5.6,8.5,9.7,13.9
806,KAZAKHSTAN,South Asia,..,..,..,..,..,9,10,12,18,21,19,22,26,24,22,21,23,25,22,23.8,25.5,31.3,43,49.3,49.2
807,KAZAKHSTAN,Other not classified,..,..,..,..,..,..,6,1,5,11,3,5,6,5,7,16,12,13,11,10.9,10.8,9.7,10.1,12.2,13.7
809,KENYA,Africa,174,216,273,251,264,282,271,272,312,95,113,181,205,136,158,279,354.5,309.6,286.2,301.4,273.5,300.4,295.2,..,..
810,KENYA,Americas,59,60,85,80,82,88,85,85,94,150,94,114,134,89,111,131,186,190,166,147.5,127.9,148,167.9,..,..
811,KENYA,East Asia and the Pacific,52,36,44,38,43,46,44,44,51,82,92,153,168,111,122,162,217.5,206.4,124.6,107.9,93.6,110.3,116.5,..,..
812,KENYA,Europe,392,486,574,504,557,595,572,575,652,993,1123,1084,1237,819,1040,932,930.5,865.4,825.7,690.2,602.9,686.4,749,..,..
813,KENYA,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
814,KENYA,South Asia,10,12,24,21,23,25,24,24,27,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
815,KENYA,Other not classified,286,193,1,..,..,..,..,..,10,41,57,69,73,48,59,105,134,139.7,117.2,103.4,82.7,94.7,120.2,..,..
817,KIRIBATI,Africa,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
818,KIRIBATI,Americas,1,0.8,1,1.5,1.5,1.5,0.9,1.1,0.8,0.4,1,0.8,1.1,0.9,0.7,0.8,1.1,0.7,1.4,1,1.1,1.3,1.4,1.54,1.7
819,KIRIBATI,East Asia and the Pacific,2.4,2.6,2.8,3.2,2.8,2.6,2.5,2.7,2.9,2.1,2.4,2.7,3.1,2.5,2.7,3.2,2.9,2.5,3.5,3.1,2.2,3.9,3.7,4.6,5.1
820,KIRIBATI,Europe,0.3,0.3,0.3,0.1,0.3,0.2,0.5,0.5,0.4,0.1,0.2,0.2,0.3,0.3,0.4,0.4,0.4,0.3,0.6,0.7,0.5,0.5,0.45,0.62,0.7
821,KIRIBATI,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
822,KIRIBATI,South Asia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
823,KIRIBATI,Other not classified,0.3,0.5,0.9,0.9,0.6,0.6,0.7,0.6,0.9,0.7,0.5,0.7,0.2,0.2,0.1,0.3,0.9,1.4,0.4,0.2,0.2,0.1,0.2,0.32,0.4
825,NORTH KOREA,Africa,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
826,NORTH KOREA,Americas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
827,NORTH KOREA,East Asia and the Pacific,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
828,NORTH KOREA,Europe,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
829,NORTH KOREA,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
830,NORTH KOREA,South Asia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
831,NORTH KOREA,Other not classified,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
833,SOUTH KOREA,Africa,8,9,11,11,14,14,16,16,15,15,14,16,19,21,22,27,30,32,33.6,34.7,35.6,47.7,39.8,43.3,49.5
834,SOUTH KOREA,Americas,417,465,494,471,464,535,507,556,505,611,640,673,716,744,751,814,827,876,915.6,974,974.1,1116.2,1117.1,1242.8,1345.7
835,SOUTH KOREA,East Asia and the Pacific,2495,2382,2582,2977,3381,3909,3787,3829,3335,4253,4442,4554,4697,5036,6030,6769,7679,8913,9825.8,11682.4,10754.1,14388.9,10552.4,12361.7,14334.5
836,SOUTH KOREA,Europe,427,445,436,401,408,481,455,536,514,531,541,572,605,646,646,709,753,807,863.5,960.6,936.4,1092.7,1107.3,1195.8,1298.7
837,SOUTH KOREA,Middle East,9,7,7,9,11,10,8,11,8,11,13,15,16,18,20,25,29,35,39.7,46,41.7,44.8,46.3,49.3,55.6
838,SOUTH KOREA,South Asia,62,74,71,66,81,96,88,82,86,95,92,95,101,118,114,135,148,147,187.7,210.6,219,274.3,203.2,202,225.6
839,SOUTH KOREA,Other not classified,335,302,307,314,301,277,286,317,290,302,281,230,294,308,235,320,329,330,309.7,293.2,270.7,277.2,269.6,251.9,193.1
841,KUWAIT,Africa,10,11,14,19,18,17,18,24,26,29,35,43,55,65,73,95,113,114,131.9,103.1,104.3,97.1,104.2,120.7,107.6
842,KUWAIT,Americas,23,26,32,33,39,39,39,50,103,115,132,155,190,219,229,227,223,185,174.9,162.4,167.3,166.5,181.3,189.5,188.1
843,KUWAIT,East Asia and the Pacific,51,57,54,66,82,95,99,118,125,158,185,227,235,244,250,230,227,231,232,259.8,295.1,326.4,335.8,324.3,356
844,KUWAIT,Europe,52,58,66,66,73,71,69,81,94,126,137,155,177,181,184,191,188,185,200.8,212.1,222.9,226,263.6,282.3,278.9
845,KUWAIT,Middle East,879,930,983,1046,1118,1191,1264,1391,1506,1769,2005,2223,2619,2778,2997,3103,3434,3609,3950.6,4160.8,4462.6,4469.4,4666.3,5630.3,5711
846,KUWAIT,South Asia,418,459,474,517,540,518,578,648,746,856,978,1093,1192,1225,1316,1328,1352,1355,1474.8,1585.3,1650.5,1738.3,1823.6,1924.6,1876
847,KUWAIT,Other not classified,9,24,15,16,14,12,4,3,2,3,3,3,14,24,39,34,37,50,52,44,38,31.2,32.2,36.4,47.4
849,KYRGYZSTAN,Africa,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
850,KYRGYZSTAN,Americas,..,..,..,..,..,5,4,12,13,12,13,14,15,15,13.3,12.5,17.7,19.7,22.8,16.5,10.2,12.8,16.9,19.1,20.6
851,KYRGYZSTAN,East Asia and the Pacific,..,..,..,..,..,2,8,11,14,17,22,26,31,31.2,47.8,25.3,33.2,51.5,38.8,46.3,50,54.4,55.5,53.5,59.6
852,KYRGYZSTAN,Europe,..,..,..,..,..,51,45,88,270,357,274,715,1595,2320.1,2373.3,1175.3,2956.7,3302.5,4040,3699.6,3903.1,3741.2,4443.7,6805.8,8361.1
853,KYRGYZSTAN,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.3,0.7,0.8,2.8,5.1,10,6.8
854,KYRGYZSTAN,South Asia,..,..,..,..,..,1,2,3,5,6,6,5,7,7,7.6,5.8,7.4,7.4,6.6,8.3,11.4,13.6,26.7,32.2,32.6
855,KYRGYZSTAN,Other not classified,..,..,..,..,..,..,40,25,40,6,4,5,7,5.4,8.5,5.1,9.5,11.9,24.1,19.5,25,28.6,19.4,25.9,27.2
857,LAO PEOPLE´S DEMOCRATIC REPUBLIC,Africa,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
858,LAO PEOPLE´S DEMOCRATIC REPUBLIC,Americas,11,14,18,25,32,42,34,47,39,47,60,61,61,75,53,67,70,76,86,86,89,86.2,64.2,69.1,82.7
